v1,v2,v3,v4,v5
86573,269.73215,1,5,3
86573,211.78049,1,4,3
86573,199.93063,5,9,3
86573,169.8125,0,8,3
86573,332.5708,3,9,3
86573,276.59192,4,10,3
86573,190.72398,1,7,3
86573,254.94,1,10,3
86573,251.84058,2,3,3
86573,229.69507,2,4,3
86573,191.8287,3,11,3
86573,160.22726,1,2,3
86573,231.37383,6,4,3
86573,135.64198,2,11,3
86573,126.97345,1,12,3
86573,240.08444,5,11,3
86573,227.21239,6,6,3
86573,182.43439,5,3,3
86573,220.47511,5,6,3
86573,215.63316,3,8,3
86573,204.21028,3,9,3
86573,124.5,5,1,3
86573,211.91592,6,6,3
86573,272.56561,4,10,3
86573,188.43781,4,8,3
86573,172.26906,4,11,3
86573,233.2233,0,10,3
86573,204.15152,0,9,3
86573,240.90991,2,6,3
86573,157.57523,6,3,3
86573,323.36771,2,9,3
86573,268.80542,1,9,3
86573,149.77457,1,9,3
86573,214.55753,2,2,3
86573,133.22926,4,2,3
86573,246.2,4,3,3
86573,238.375,2,7,3
86573,120.00685,6,2,3
86573,217.73778,1,5,3
86573,244.74438,6,11,3
86573,226.28181,3,4,3
86573,166.98477,0,3,3
86573,242.42986,1,6,3
86573,118.35398,6,1,3
86573,211.76889,2,3,3
86573,214.08597,6,11,3
86573,191.94366,3,11,3
86573,279.11606,2,10,3
86573,241.05779,3,4,3
86573,220.75336,3,8,3
86573,289.85333,5,10,3
86573,224.73094,1,8,3
86573,274.22565,2,4,3
86573,194.24057,4,8,3
86573,229.76389,2,11,3
86573,196.03125,6,8,3
86573,222.56364,2,8,3
86573,181.9276,2,3,3
86573,246.59735,4,3,3
86573,246.33035,4,4,3
86573,121.03205,0,1,3
86573,133.51099,3,1,3
86573,226.29494,4,4,3
86573,316.22421,3,5,3
86573,188.69028,5,7,3
86573,196.50459,6,11,3
86573,211.3139,1,8,3
86573,148.14024,1,11,3
86573,139.37245,2,2,3
86573,172.64603,0,6,3
86573,253.48878,1,12,3
86573,266.30087,3,5,3
86573,288.32257,4,5,3
86573,187.66507,3,11,3
86573,123.49724,1,1,3
86573,177.82915,4,8,3
86573,124.71698,1,2,3
86573,141.27876,0,12,3
86573,275.16,1,9,3
86573,236.58986,0,5,3
86573,208.42453,4,6,3
86573,172.84889,6,11,3
86573,179.86937,0,4,3
86573,265.45981,6,10,3
86573,198.16742,6,8,3
86573,187.39819,3,3,3
86573,211.2634,1,10,3
86573,194.75714,0,10,3
86573,191.21622,6,8,3
86573,207.80804,6,6,3
86573,147.60526,5,3,3
86573,132.55556,5,1,3
86573,224.04425,6,5,3
86573,160.07907,3,7,3
86573,196.27434,5,6,3
86573,290.56638,3,10,3
86573,132.66515,4,1,3
86573,125.5092,2,1,3
86573,231.65741,0,5,3
86573,268.02679,2,11,3
86573,277.83029,5,11,3
86573,285.25806,2,10,3
86573,251.60361,3,4,3
86573,241.19469,2,8,3
86573,239.46574,1,6,3
86573,193.55405,2,7,3
86573,244.10959,5,10,3
86573,189.47028,1,7,3
86573,202.98222,6,7,3
86573,217.70354,3,7,3
86573,220.55057,0,9,3
86573,188.32889,5,8,3
86573,176.5426,0,6,3
86573,226,5,11,3
86573,160.7191,1,11,3
86573,136.70589,2,1,3
86573,201.21622,6,7,3
86573,197.23041,2,8,3
86573,198.46902,4,12,3
86573,246.39462,0,10,3
86573,158.73364,0,6,3
86573,184.60715,6,3,3
86573,111.19192,0,3,3
86573,152.43137,0,2,3
86573,175.28703,5,8,3
86573,268.18668,4,12,3
86573,129.42477,2,12,3
86573,261.21634,4,9,3
86573,234.47906,2,4,3
86573,138.1875,5,12,3
86573,275.38141,0,9,3
86573,140.04411,4,1,3
86573,279.8259,6,12,3
86573,252.80476,1,10,3
86573,286.9689,3,10,3
86573,181.94366,1,2,3
86573,281.32742,6,12,3
86573,196.22643,4,7,3
86573,290.77777,2,12,3
86573,200.19177,5,8,3
86573,180.26457,0,5,3
86573,422.97787,2,12,3
86573,284.77875,2,10,3
86573,249.52679,6,4,3
86573,137.70796,2,12,3
86573,194.81689,5,7,3
86573,169.04054,5,11,3
86573,171.20444,5,7,3
86573,148.71681,5,2,3
86573,160.83824,2,2,3
86573,239.91589,1,6,3
86573,274.91818,3,6,3
86573,159.2711,6,2,3
86573,187.46841,1,11,3
86573,211.01826,5,5,3
86573,313.13452,5,12,3
86573,216.52632,2,7,3
86573,356.60178,1,12,3
86573,253.2683,1,10,3
86573,237.85841,6,4,3
86573,218.91441,1,4,3
86573,175.96791,0,4,3
86573,252.24889,2,4,3
86573,166.92558,2,7,3
86573,129.242,1,12,3
86573,147.4865,0,1,3
86573,196.34247,5,7,3
86573,141.55293,3,1,3
86573,275.35184,4,10,3
86573,273.3407,3,6,3
86573,236.33186,2,7,3
86573,149.54546,0,8,3
86573,115.17647,0,1,3
86573,135.12088,4,1,3
86573,249.5143,5,9,3
86573,298.98672,4,12,3
86573,126.28161,0,11,3
86573,216.25792,3,3,3
86573,254.80556,6,5,3
86573,152.60986,1,3,3
86573,141.2,6,1,3
86573,209.78571,4,7,3
86573,140.82774,0,3,3
86573,283.4823,3,10,3
91537,236.75969,3,5,3
91537,225.61475,5,9,3
91537,137.30986,0,11,3
91537,246.95386,5,10,3
91537,193.26718,1,6,3
91537,182.51538,1,8,3
91537,211.34167,1,12,3
91537,184.77519,5,8,3
91537,190.75,1,10,3
91537,235.36719,6,10,3
91537,147.64999,2,11,3
91537,195.57692,3,6,3
91537,195.4375,3,8,3
91537,166.31303,0,11,3
91537,168.09091,3,7,3
91537,132.25,3,12,3
91537,342.80768,2,12,3
91537,217.9771,2,12,3
91537,185.29771,4,6,3
91537,166.82895,4,11,3
91537,189.64706,2,11,3
91537,231.56589,3,5,3
91537,137.78571,0,8,3
91537,315.58334,3,9,3
91537,175.16457,3,10,3
91537,174.87395,3,5,3
91537,226.76563,4,5,3
91537,129.82455,1,11,3
91537,125.86667,0,7,3
91537,188.40565,6,4,3
91537,150.96297,4,7,3
91537,214.64122,6,5,3
91537,205.1145,2,8,3
91537,175.86047,4,5,3
91537,303.71133,1,12,3
91537,241.09924,3,12,3
91537,277.784,3,10,3
91537,115.9697,5,3,3
91537,203.02499,4,6,3
91537,190.23387,3,8,3
91537,214.1981,5,9,3
91537,285.85001,1,9,3
91537,197.16176,3,11,3
91537,244.93694,6,11,3
91537,128.24242,1,12,3
91537,135.60715,0,12,3
91537,216.33913,5,4,3
91537,153.58716,6,11,3
91537,241.4567,5,12,3
91537,195.32259,0,9,3
91537,232.84375,6,12,3
91537,220.20689,5,5,3
91537,173.25833,6,3,3
91537,180.63107,1,11,3
91537,128.47664,1,7,3
91537,194.18813,1,4,3
91537,218.2,2,6,3
91537,276.75195,4,9,3
91537,159.74545,2,10,3
91537,127.03371,2,12,3
91537,249.3206,3,12,3
91537,218.20482,4,11,3
91537,170.60976,5,8,3
91537,231.29771,2,6,3
91537,205.12038,0,5,3
91537,172.77863,3,7,3
91537,212.23576,4,5,3
91537,208.39844,5,11,3
91537,233.17557,3,6,3
91537,204.50758,2,7,3
91537,159.69672,5,8,3
91537,157.18645,0,4,3
91537,181.73846,5,3,3
91537,201.9084,6,4,3
91537,208.15323,2,4,3
91537,197.46364,1,5,3
91537,256.30234,5,12,3
91537,192.10834,6,4,3
91537,185.54762,3,4,3
91537,179.81897,5,5,3
91537,138.62991,6,7,3
91537,248.82307,4,10,3
91537,232.29771,4,12,3
91537,236.616,2,10,3
91537,166.47525,0,10,3
91537,173.08397,1,6,3
91537,182.39999,2,5,3
91537,223.53543,3,6,3
91537,168.23199,4,6,3
91537,197.53279,4,8,3
91537,194.22481,2,8,3
91537,161.41537,0,3,3
91537,233.32259,1,9,3
91537,178.77863,5,6,3
91537,198.51538,3,3,3
91537,171.20338,3,4,3
91537,142.26596,1,7,3
91537,185.64568,5,6,3
91537,158.62857,2,9,3
91537,239.29771,2,10,3
91537,249.62206,4,10,3
91537,174.69492,4,11,3
91537,172.78513,5,7,3
91537,181.85046,1,10,3
91537,253.36441,2,10,3
91537,249.1077,3,10,3
91537,246.771,6,12,3
91537,221.25862,4,9,3
91537,193.30702,5,9,3
91537,170.87805,2,4,3
91537,171.19298,4,9,3
91537,175.12659,3,11,3
91537,180.56818,6,7,3
91537,38.461536,2,3,3
91537,178.70422,1,11,3
91537,178.6207,1,7,3
91537,159.63528,3,11,3
91537,182.47287,1,7,3
91537,259.38983,3,10,3
91537,183.47458,4,3,3
91537,195.08182,3,11,3
91537,227.33884,1,5,3
91537,262.05405,2,10,3
91537,176.17708,1,8,3
91537,188.01076,4,12,3
91537,168.64394,6,8,3
91537,68.608696,4,3,3
91537,154.43478,4,4,3
91537,246.29231,3,10,3
91537,153.61667,2,7,3
91537,160.07018,1,3,3
91537,256.61365,2,9,3
91537,173.18692,5,7,3
91537,191.92188,4,4,3
91537,228.18462,2,6,3
91537,255.51907,6,12,3
91537,171.82813,1,4,3
91537,269.70248,5,10,3
91537,174.91176,0,9,3
91537,185.65909,5,8,3
91537,177.87022,6,8,3
91537,211.23364,1,6,3
91537,225.46667,5,11,3
91537,207.03362,6,6,3
91537,131.48685,4,12,3
91537,205.48856,3,7,3
91537,209.70409,5,5,3
91537,180.59663,0,10,3
91537,203.01709,6,9,3
91537,170.27551,3,8,3
91537,139.49153,0,7,3
91537,188.47726,6,8,3
91537,191.625,2,8,3
91537,232.01031,5,8,3
91537,268.55304,6,9,3
91537,183.65672,5,11,3
91537,279.91602,2,5,3
91537,156.06316,3,9,3
91537,146.27711,2,7,3
91537,133.45557,2,12,3
91537,196.42747,6,6,3
91537,189.35201,4,6,3
91537,159.66071,0,5,3
91537,197.95798,2,4,3
91537,215,6,9,3
91537,228.96182,3,5,3
91537,137.40279,6,3,3
91537,146.27869,1,5,3
91537,221.34906,0,12,3
91537,235.81679,6,5,3
91537,209.20354,0,9,3
91537,164.875,1,7,3
91537,233.47656,5,5,3
91537,183.13483,2,8,3
91537,144.88171,5,12,3
91537,181.2206,0,12,3
91537,140.98373,0,8,3
91537,148.5,1,9,3
91537,166.83035,0,10,3
91537,346.70456,2,9,3
91537,227.81061,3,7,3
91537,215.31746,0,10,3
91537,121.14141,0,12,3
91537,242.56154,3,5,3
91537,188.16,6,7,3
91537,135.15115,1,12,3
91537,197.95876,3,4,3
91537,180.80232,2,4,3
91537,217.36697,5,5,3
91537,212.19847,6,9,3
91537,170.4386,2,7,3
91537,195.9706,6,11,3
91537,262.52032,4,9,3
91537,172.70229,6,7,3
91537,169.93878,2,4,3
91537,128.86777,0,6,3
91537,190.46457,4,8,3
91537,180.11009,4,8,3
91537,147.75,5,7,3
91537,207.96947,1,10,3
91537,158.27161,0,4,3
91537,168.33736,4,10,3
91537,172.1739,1,8,3
91537,242.52274,6,8,3
91537,173.54794,1,4,3
91537,221.62135,5,12,3
91537,190.63635,1,12,3
91537,315.66922,6,10,3
91537,204.68909,1,9,3
91537,151.31667,0,7,3
91537,202.04465,4,4,3
91537,145.47675,3,7,3
91537,140.29457,0,6,3
91537,250.27641,3,9,3
91537,155.85001,5,11,3
91537,239.33588,6,4,3
91537,177,4,7,3
91537,182.98969,5,4,3
91537,206.20175,2,11,3
91537,236.76154,3,6,3
91537,222.58594,2,12,3
91537,211.63107,6,6,3
91537,136.9913,0,7,3
91537,191.25984,1,6,3
91537,212.42554,6,5,3
91537,248.51144,6,10,3
91537,304.23663,3,9,3
91537,120.55556,0,11,3
91537,202.77692,3,4,3
91537,177.97939,0,12,3
91537,207.42747,6,6,3
91537,174.17822,5,4,3
91537,174.99219,4,7,3
91537,178.47726,0,11,3
91537,180.08109,5,11,3
91537,202.19444,5,6,3
91537,180.50459,2,3,3
91537,310.57251,1,9,3
91537,160.73685,0,4,3
91537,189.24272,0,5,3
91537,182.83929,1,8,3
91537,202.12263,1,10,3
91537,170.15929,0,9,3
91537,158.08333,0,8,3
91537,177.35896,0,9,3
91537,210.66957,6,8,3
91537,244.1739,4,10,3
91537,309.06061,2,9,3
91537,218.45038,5,10,3
91537,127.39394,0,3,3
91537,217.2973,1,4,3
91537,160.06154,6,12,3
91537,169.45737,5,6,3
91537,266.53967,5,10,3
91537,254.75676,4,10,3
91537,222.94698,2,7,3
91537,185.73874,1,4,3
91537,231.41667,6,11,3
91537,210.552,4,5,3
91537,238.51144,1,5,3
91537,161.8,2,11,3
91537,183.58716,5,4,3
91537,171.05405,1,11,3
91537,149.45763,0,8,3
91537,265.84616,6,10,3
91537,156.12173,0,6,3
91537,198.3063,4,5,3
91537,175.19231,4,8,3
91537,172.60304,6,6,3
91537,160.5463,0,4,3
91537,182.24561,4,11,3
91537,233.36641,2,5,3
91537,141.27193,0,6,3
91537,140.10345,3,12,3
91537,239.37984,2,6,3
91537,272.78625,4,12,3
91537,241.94656,5,9,3
91537,178.7,4,8,3
91537,241.79388,6,5,3
91537,179.79546,3,8,3
91537,188.56165,0,6,3
91537,139.875,4,7,3
91537,181.31683,4,4,3
91537,164.27058,0,5,3
91537,237.17557,2,5,3
91537,180.72726,6,11,3
91537,151.53435,5,7,3
925805,137.66357,3,12,3
925805,279.9678,3,9,3
925805,171.42383,0,3,3
925805,169.67712,0,6,3
925805,203.7126,0,9,3
925805,187.77841,3,7,3
925805,240.6936,1,9,3
925805,160.19759,3,3,3
925805,97.831886,2,1,3
925805,252.72057,5,9,3
925805,213.94054,6,6,3
925805,142.87003,6,2,3
925805,207.36018,0,12,3
925805,104.44737,0,2,3
925805,166.37405,0,8,3
925805,148.5,0,12,3
925805,198.26654,5,11,3
925805,215.34962,6,5,3
925805,99.557861,0,1,3
925805,210.84192,2,5,3
925805,178.57291,2,3,3
925805,197.10626,2,8,3
925805,61.503967,2,1,3
925805,196.12241,1,6,3
925805,215.27675,2,7,3
925805,245.39929,2,10,3
925805,210.37906,2,8,3
925805,199.81973,6,6,3
925805,219.22984,0,10,3
925805,184.0126,1,7,3
925805,99.886055,3,2,3
925805,165.34689,0,11,3
925805,205.24286,5,8,3
925805,177.22449,6,3,3
925805,268.72433,4,10,3
925805,211.27788,4,9,3
925805,282.61823,6,12,3
925805,142.36084,1,12,3
925805,227.86667,3,10,3
925805,103.53504,3,1,3
925805,194.34074,4,11,3
925805,185.65784,4,8,3
925805,189.36066,4,5,3
925805,143.03691,5,2,3
925805,193.47977,5,8,3
925805,184.61702,5,7,3
925805,231.02682,6,8,3
925805,203.43462,2,8,3
925805,259.25177,2,9,3
925805,301.28497,4,12,3
925805,171.11392,4,3,3
925805,187.38161,0,6,3
925805,256.28937,2,10,3
925805,153.12544,3,12,3
925805,218.38036,3,6,3
925805,215.05586,2,6,3
925805,133.32961,1,1,3
925805,192.81332,2,7,3
925805,166.94556,1,7,3
925805,94.768669,4,1,3
925805,225.73732,3,11,3
925805,188.46329,4,8,3
925805,180.30428,2,3,3
925805,135.37329,1,2,3
925805,214.76822,4,4,3
925805,150.7002,3,1,3
925805,255.53712,1,9,3
925805,305.29868,0,12,3
925805,174.64897,4,3,3
925805,256.29248,4,9,3
925805,188.31966,6,3,3
925805,165.0442,4,7,3
925805,183.45697,0,5,3
925805,190.36861,5,8,3
925805,272.66116,5,12,3
925805,192.13248,1,4,3
925805,97.394974,3,1,3
925805,161.76749,0,3,3
925805,96.676056,1,1,3
925805,197.79637,3,4,3
925805,168.46939,0,7,3
925805,166.92294,1,3,3
925805,129.53033,3,1,3
925805,174.3038,4,3,3
925805,121.51897,4,1,3
925805,162.29982,0,5,3
925805,184.89105,5,7,3
925805,214.84685,3,5,3
925805,219.14726,5,4,3
925805,203.56192,3,7,3
925805,111.72857,3,2,3
925805,230.39928,2,6,3
925805,142.92015,6,2,3
925805,145.81125,0,12,3
925805,94.670197,3,1,3
925805,204.78664,2,8,3
925805,191.59084,6,7,3
925805,264.39087,6,10,3
925805,203.23447,2,4,3
925805,402.147,2,12,3
925805,115.12305,5,1,3
925805,175.01019,3,3,3
925805,260.45935,2,10,3
925805,213.85001,6,8,3
925805,217.21368,0,9,3
925805,152.34888,2,12,3
925805,200.20084,5,6,3
925805,209.90727,0,10,3
925805,217.01706,1,12,3
925805,241.28139,6,9,3
925805,210.45618,2,4,3
925805,172.76836,0,4,3
925805,164.75188,5,7,3
925805,202.80109,6,11,3
925805,211.42191,2,7,3
925805,258.0795,2,12,3
925805,246.58714,3,10,3
925805,124.61047,3,2,3
925805,201.26936,3,4,3
925805,307.16342,6,12,3
925805,146.59663,0,7,3
925805,160.63177,2,11,3
925805,209.07857,6,5,3
925805,233.65089,4,9,3
925805,219.83765,3,6,3
925805,103.02055,4,1,3
925805,252.32265,6,9,3
925805,212.09761,1,6,3
925805,122.28745,4,2,3
925805,238.3074,1,12,3
925805,211.57634,0,10,3
925805,201.56909,5,5,3
925805,116.92995,6,2,3
925805,105.84121,1,2,3
925805,170.84497,6,3,3
925805,191.61209,4,8,3
925805,259.47601,4,10,3
925805,178.13043,0,6,3
925805,139.6366,2,11,3
925805,205.81703,5,4,3
925805,195.67696,2,7,3
925805,185.57996,0,4,3
925805,197.02632,2,11,3
925805,194.44624,3,11,3
925805,206.18501,0,10,3
925805,201.55327,1,6,3
925805,154.0146,0,7,3
925805,160.9225,0,7,3
925805,249.4283,1,10,3
925805,235.36449,6,9,3
925805,204.44815,3,8,3
925805,163.61261,5,12,3
925805,197.73889,3,8,3
925805,251.22475,6,10,3
925805,104.66726,2,2,3
925805,244.41621,5,11,3
925805,253.03822,3,10,3
925805,100.74587,1,1,3
925805,204.34015,5,6,3
925805,101.12478,4,2,3
925805,196.82835,5,11,3
925805,199.8055,1,8,3
925805,102.06588,2,1,3
925805,213.12572,1,4,3
925805,201.58511,4,5,3
925805,194.71954,4,6,3
925805,119.68376,6,1,3
925805,179.5692,2,5,3
925805,191.75,0,4,3
925805,208.26656,4,5,3
925805,100.52837,0,1,3
925805,299.65405,6,11,3
925805,132.48363,0,2,3
925805,139.04144,6,3,3
925805,197.75504,6,8,3
925805,213.99101,1,5,3
925805,215.8373,4,6,3
925805,220.8156,3,6,3
925805,202.97179,6,4,3
925805,192.48128,4,7,3
925805,227.80109,5,5,3
925805,161.61188,1,11,3
925805,178.86858,0,8,3
925805,188.55038,1,8,3
925805,278.58563,3,12,3
925805,187.25856,5,7,3
925805,124.65542,5,1,3
925805,173.16222,3,3,3
925805,205.79456,6,4,3
925805,199.66116,4,4,3
925805,156.7076,3,7,3
925805,183.68221,3,11,3
925805,215.83824,4,4,3
925805,262.30487,2,9,3
925805,252.76573,3,10,3
925805,102.85199,3,2,3
925805,97.300339,1,1,3
925805,142.56493,0,3,3
925805,186.9821,2,9,3
925805,229.25,5,11,3
925805,229.61037,5,9,3
925805,236.68079,5,10,3
925805,255.80679,1,9,3
925805,198.40662,5,6,3
925805,191.21297,3,8,3
925805,191.80357,4,8,3
925805,161.63391,4,3,3
925805,191.35234,1,4,3
925805,184.38406,6,3,3
925805,178.09178,0,4,3
925805,135.95819,2,1,3
925805,169.72621,6,7,3
925805,103.46512,4,2,3
925805,180.29887,4,11,3
925805,257.49515,2,10,3
925805,227.02905,2,11,3
925805,164.56065,2,3,3
925805,202.31868,6,8,3
925805,132.6378,1,11,3
925805,205.47112,6,4,3
925805,182.52328,6,7,3
925805,101.89299,1,2,3
925805,116.13019,4,1,3
925805,194.03596,1,4,3
925805,99.643379,0,1,3
925805,165.64845,5,3,3
925805,202.4375,6,7,3
925805,247.27917,4,10,3
925805,185.84428,5,3,3
925805,179.80267,4,7,3
925805,107.71275,2,2,3
925805,175.30962,4,7,3
925805,219.14156,4,5,3
925805,192.64066,0,5,3
925805,252.85056,4,12,3
925805,186.89944,1,7,3
925805,266.03717,2,9,3
925805,174.14079,3,3,3
925805,259.13824,4,10,3
925805,167.13753,0,3,3
925805,309.99823,5,12,3
925805,226.18469,0,9,3
925805,191.78419,4,6,3
925805,226.40974,2,4,3
925805,200.12073,5,4,3
925805,209.05904,3,6,3
925805,244.34946,1,9,3
925805,254.88947,4,9,3
925805,254.93907,6,9,3
925805,268.66266,5,10,3
925805,218.25227,5,5,3
925805,224.24776,3,5,3
925805,222.11092,2,6,3
925805,120.87608,5,1,3
925805,194.89078,1,8,3
925805,136.29398,0,11,3
925805,205.99287,5,5,3
925805,215.66849,2,5,3
925805,209.82771,2,5,3
925805,189.47955,5,8,3
925805,146.65524,1,12,3
925805,146.56367,2,12,3
925805,187.57957,6,6,3
925805,206.95325,3,7,3
925805,244.463,6,10,3
925805,203.27409,6,8,3
925805,235.57364,6,11,3
925805,120.6295,5,1,3
925805,108.53096,1,2,3
925805,263.40726,3,12,3
925805,202.65099,6,6,3
925805,194.68831,3,8,3
925805,122.68448,6,1,3
925805,275.556,2,10,3
925805,346.58212,1,12,3
925805,270.00858,5,10,3
925805,219.78815,3,5,3
925805,203.06094,4,4,3
925805,185.78818,3,7,3
925805,204.24638,5,6,3
925805,174.77682,0,11,3
925805,101.21429,2,2,3
925805,206.03493,2,4,3
925805,221.94595,2,6,3
925805,163.75,1,3,3
925805,180.84029,5,3,3
925805,228.26666,6,5,3
925805,285.36249,5,11,3
925805,215.04221,4,5,3
925805,213.28767,1,6,3
925805,114.84779,5,2,3
925805,136.15631,5,3,3
925805,172.13148,0,8,3
925805,260.85028,5,10,3
925805,159.07378,2,7,3
925805,190.0144,0,9,3
925805,104.9623,0,2,3
925805,244.88081,0,11,3
925805,203.45505,5,5,3
925805,242.42734,2,12,3
925805,231.04356,1,10,3
925805,224.52792,4,11,3
925805,206.69838,6,5,3
925805,246.22929,3,9,3
925805,196.16257,2,4,3
925805,174.51791,2,3,3
925805,163.29939,1,7,3
925805,171.05011,0,6,3
925805,211.13654,5,4,3
925805,210.3268,3,5,3
925805,105.76225,0,1,3
925805,226.37091,3,4,3
925805,183.90602,0,5,3
925805,122.338,6,2,3
925805,189.41682,4,8,3
925805,177.88791,0,6,3
925805,168.04008,0,8,3
925805,273.49487,6,10,3
925805,191.58272,6,11,3
925805,197.47833,4,6,3
925805,239.33394,1,10,3
925805,109.64818,5,2,3
925805,107.37705,0,2,3
925805,162.22247,1,5,3
925805,206.33748,3,5,3
925805,183.65358,1,11,3
925805,243.75,4,10,3
925805,194.18565,1,8,3
925805,189.43925,1,7,3
925805,262.75574,3,10,3
925805,236.30466,6,11,3
925805,228.23865,5,9,3
925805,199.51743,4,12,3
925805,225.15875,1,11,3
925805,196.70776,0,12,3
925805,298.77179,6,12,3
925805,123.06736,6,1,3
925805,231.18048,4,11,3
925805,220.30948,0,9,3
925805,224.96283,1,10,3
925805,127.9947,6,1,3
925805,239.69527,1,9,3
925805,199.23586,6,6,3
925805,190.34541,1,5,3
925805,208.65714,6,4,3
925805,252.04712,5,9,3
925805,190.72726,6,12,3
925805,138.75195,4,12,3
925805,97.526703,4,1,3
925805,203.84116,1,5,3
925805,123.40179,5,2,3
925805,261.95691,3,9,3
925805,128.9276,2,2,3
925805,196.60564,1,4,3
925805,160.44579,1,3,3
925805,192.45911,5,8,3
925805,159.78038,0,3,3
925805,219.22122,3,4,3
925805,260.65067,3,9,3
925805,222.4904,3,11,3
925805,179.48457,1,3,3
925805,180.28777,5,3,3
925805,284.78558,5,12,3
925805,99.745384,2,1,3
925805,110.94464,4,2,3
87039,158.2562,6,2,4
87039,198.61111,1,1,4
87039,241.5119,0,11,4
87039,274.05969,3,3,4
87039,246.81955,3,7,4
87039,269.88,0,10,4
87039,157.21782,0,2,4
87039,238.58064,6,4,4
87039,194.78218,2,2,4
87039,231.01888,5,6,4
87039,446.44138,2,12,4
87039,298.70001,1,6,4
87039,236.61539,1,8,4
87039,286,1,6,4
87039,341.55557,2,11,4
87039,223.88298,5,6,4
87039,257.28571,5,11,4
87039,219.37373,4,8,4
87039,267.27679,6,10,4
87039,227.17073,3,11,4
87039,274.10568,4,6,4
87039,186.93684,0,4,4
87039,205.1909,5,7,4
87039,239.13635,0,9,4
87039,281.57797,1,4,4
87039,210.15788,3,2,4
87039,282.89743,4,6,4
87039,315.73077,2,6,4
87039,208.87387,6,8,4
87039,235.464,1,1,4
87039,333.53522,6,12,4
87039,208.92857,6,7,4
87039,237.60484,3,8,4
87039,284.58655,2,5,4
87039,366.9726,1,12,4
87039,275.42422,3,6,4
87039,184.36,4,1,4
87039,316.59848,2,5,4
87039,277.31656,6,11,4
87039,233.15517,3,3,4
87039,301.23404,1,4,4
87039,252.27559,6,5,4
87039,162.46237,0,1,4
87039,178.77779,2,11,4
87039,366.29788,6,12,4
87039,190.11765,1,1,4
87039,281.58334,4,4,4
87039,178.69231,0,7,4
87039,234.68367,4,8,4
87039,244.57944,6,3,4
87039,314.7037,5,3,4
87039,227.56667,0,5,4
87039,244.76768,5,3,4
87039,148.09091,0,2,4
87039,259.60901,2,8,4
87039,277.60001,2,3,4
87039,233.02255,2,2,4
87039,228.48315,0,9,4
87039,305.06299,2,4,4
87039,247.78294,1,7,4
87039,186.88043,4,2,4
87039,198.9863,5,3,4
87039,289.13635,3,4,4
87039,339.90152,3,5,4
87039,188.63515,1,1,4
87039,263.77451,4,11,4
87039,367.24823,4,12,4
87039,176.94495,0,7,4
87039,295.39725,4,4,4
87039,343.41229,2,10,4
87039,313.30713,6,12,4
87039,291.85605,5,12,4
87039,252.03362,5,5,4
87039,234.23148,5,6,4
87039,269.86276,4,4,4
87039,192.02083,4,2,4
87039,261.27069,6,5,4
87039,255.86823,6,5,4
87039,226.36508,4,7,4
87039,295.11029,5,10,4
87039,279.57391,3,4,4
87039,215.36264,0,3,4
87039,389.91971,2,12,4
87039,207.3125,3,1,4
87039,236.75325,0,8,4
87039,190.83607,0,6,4
87039,279.82758,4,11,4
87039,270.43024,0,9,4
87039,158.89832,5,1,4
87039,193.30852,1,2,4
87039,196.11629,6,2,4
87039,271.48697,4,6,4
87039,321.64395,2,6,4
87039,201.24742,3,2,4
87039,345.4436,5,12,4
87039,231.01031,2,1,4
87039,229.52032,1,2,4
87039,201.45097,3,1,4
87039,206.02325,4,12,4
87039,342.50735,3,10,4
87039,296.2551,3,3,4
87039,359.74637,1,12,4
87039,200.46227,2,2,4
87039,188.28409,3,2,4
87039,184.82278,0,11,4
87039,191.94595,2,1,4
87039,317.74808,2,5,4
87039,317.39008,4,12,4
87039,248.38983,1,8,4
87039,265.56924,1,8,4
87039,300.17422,3,6,4
87039,314.89474,3,5,4
87039,237.43903,1,3,4
87039,220.06557,5,12,4
87039,230.95454,1,3,4
87039,185.56198,0,7,4
87039,339.75491,4,10,4
87039,169.59702,5,1,4
87039,360.33084,2,9,4
87039,210.825,1,5,4
87039,235.99138,4,7,4
87039,246.58095,5,6,4
87039,295.89474,1,11,4
87039,267.8595,5,10,4
87039,332.05344,2,5,4
87039,224.00943,0,5,4
87039,154.46512,0,1,4
87039,328,2,10,4
87039,258.85822,2,7,4
87039,307.08035,3,4,4
87039,199.34187,2,2,4
87039,259.40457,2,3,4
87039,169.6505,0,8,4
87039,298.93701,2,4,4
87039,171.83929,6,1,4
87039,234.47675,4,8,4
87039,254.10938,0,10,4
87039,276.92126,6,10,4
87039,195.55737,3,2,4
87039,183.13953,6,2,4
87039,205.66103,6,7,4
87039,271.96774,1,4,4
87039,251.74242,5,9,4
87039,284.16483,5,11,4
87039,287.51578,0,11,4
87039,346.45255,3,10,4
87039,234.56154,5,8,4
87039,304.38889,2,3,4
87039,163.10938,5,1,4
87039,299.87323,4,10,4
87039,237.0916,4,12,4
87039,228.4537,6,6,4
87039,324.22223,6,9,4
87039,309.38345,4,10,4
87039,248.14285,6,9,4
87039,196.34615,1,2,4
87039,283.4758,3,11,4
87039,333.97726,1,11,4
87039,253.0238,5,4,4
87039,148.22034,0,1,4
87039,345.0069,3,11,4
87039,358.13599,2,12,4
87039,233.66965,5,9,4
87039,240.425,6,11,4
87039,200.17583,3,7,4
87039,255.81061,6,4,4
